	0 0.699 0.743 0.705
	0.08834		0.70256		0.74809		0.70829	
	0.08921		0.70264		0.74819		0.70834	
	0.09009		0.70271		0.74828		0.7084	
	0.09097		0.70279		0.74837		0.70846	
	0.09184		0.70287		0.74846		0.70852	
	0.09272		0.70294		0.74856		0.70858	
	0.0936		0.70302		0.74865		0.70864	
	0.09447		0.7031		0.74874		0.7087	
	0.09535		0.70317		0.74884		0.70876	
	0.09623		0.70325		0.74893		0.70882	
	0.0971		0.70333		0.74902		0.70888	
	0.09798		0.70341		0.74912		0.70894	
	0.09885		0.70348		0.74921		0.709	
	0.09973		0.70356		0.7493		0.70906	
	0.10061		0.70364		0.7494		0.70912	
	0.10148		0.70372		0.74949		0.70918	
	0.10236		0.70379		0.74958		0.70924	
	0.10323		0.70387		0.74968		0.70929	
	0.10411		0.70395		0.74977		0.70935	
	0.10499		0.70403		0.74987		0.70941	
	0.10586		0.7041		0.74996		0.70947	
	0.10674		0.70418		0.75005		0.70953	
	0.10761		0.70426		0.75015		0.70959	
	0.10849		0.70434		0.75024		0.70965	
	0.10936		0.70441		0.75034		0.70971	
	0.11024		0.70449		0.75043		0.70977	
	0.11112		0.70457		0.75053		0.70983	
	0.11199		0.70465		0.75062		0.70989	
	0.11287		0.70473		0.75071		0.70995	
	0.11374		0.7048		0.75081		0.71001	
	0.11462		0.70488		0.7509		0.71007	
	0.11549		0.70496		0.751		0.71013	
	0.11637		0.70504		0.75109		0.71019	
	0.11724		0.70512		0.75119		0.71025	
	0.11812		0.7052		0.75128		0.71031	
	0.119		0.70527		0.75138		0.71037	
	0.11987		0.70535		0.75147		0.71043	
	0.12075		0.70543		0.75157		0.71049	
	0.12162		0.70551		0.75167		0.71055	
	0.1225		0.70559		0.75176		0.71061	
	0.12337		0.70567		0.75186		0.71066	
	0.12425		0.70574		0.75195		0.71072	
	0.12512		0.70582		0.75205		0.71078	
	0.126		0.7059		0.75214		0.71084	
	0.12687		0.70598		0.75224		0.7109	
	0.12775		0.70606		0.75234		0.71096	
	0.12862		0.70614		0.75243		0.71102	
	0.1295		0.70622		0.75253		0.71108	
	0.13037		0.7063		0.75262		0.71114	
	0.13125		0.70638		0.75272		0.7112	
	0.13212		0.70646		0.75282		0.71126	
	0.133		0.70653		0.75291		0.71132	
	0.13387		0.70661		0.75301		0.71138	
	0.13474		0.70669		0.75311		0.71144	
	0.13562		0.70677		0.7532		0.7115	
	0.13649		0.70685		0.7533		0.71156	
	0.13737		0.70693		0.7534		0.71162	
	0.13824		0.70701		0.75349		0.71168	
	0.13912		0.70709		0.75359		0.71174	
	0.13999		0.70717		0.75369		0.7118	
	0.14087		0.70725		0.75378		0.71186	
	0.14174		0.70733		0.75388		0.71192	
	0.14261		0.70741		0.75398		0.71198	
	0.14349		0.70749		0.75408		0.71204	
	0.14436		0.70757		0.75417		0.7121	
	0.14524		0.70765		0.75427		0.71216	
	0.14611		0.70773		0.75437		0.71222	
	0.14699		0.70781		0.75447		0.71228	
	0.14786		0.70789		0.75457		0.71234	
	0.14873		0.70797		0.75466		0.7124	
	0.14961		0.70805		0.75476		0.71246	
	0.15048		0.70813		0.75486		0.71252	
	0.15136		0.70821		0.75496		0.71258	
	0.15223		0.70829		0.75506		0.71264	
	0.1531		0.70837		0.75516		0.7127	
	0.15398		0.70845		0.75525		0.71276	
	0.15485		0.70853		0.75535		0.71281	
	0.15572		0.70861		0.75545		0.71287	
	0.1566		0.70869		0.75555		0.71293	
	0.15747		0.70877		0.75565		0.71299	
	0.15835		0.70885		0.75575		0.71305	
	0.15922		0.70893		0.75585		0.71311	
	0.16009		0.70901		0.75595		0.71317	
	0.16097		0.7091		0.75604		0.71323	
	0.16184		0.70918		0.75614		0.71329	
	0.16271		0.70926		0.75624		0.71335	
	0.16359		0.70934		0.75634		0.71341	
	0.16446		0.70942		0.75644		0.71347	
	0.16533		0.7095		0.75654		0.71353	
	0.1662		0.70958		0.75664		0.71359	
	0.16708		0.70966		0.75674		0.71365	
	0.16795		0.70974		0.75684		0.71371	
	0.16882		0.70982		0.75694		0.71377	
	0.1697		0.70991		0.75704		0.71383	
	0.17057		0.70999		0.75714		0.71389	
	0.17144		0.71007		0.75724		0.71395	
	0.17232		0.71015		0.75734		0.71401	
	0.17319		0.71023		0.75744		0.71407	
	0.17406		0.71031		0.75754		0.71413	
	0.17493		0.7104		0.75764		0.71419	
	0.17581		0.71048		0.75774		0.71425	
	0.17668		0.71056		0.75784		0.71431	
	0.17755		0.71064		0.75794		0.71437	
	0.17842		0.71072		0.75805		0.71443	
	0.1793		0.7108		0.75815		0.71449	
	0.18017		0.71089		0.75825		0.71455	
	0.18104		0.71097		0.75835		0.71461	
	0.18191		0.71105		0.75845		0.71467	
	0.18279		0.71113		0.75855		0.71473	
	0.18366		0.71121		0.75865		0.71479	
	0.18453		0.7113		0.75875		0.71485	
	0.1854		0.71138		0.75886		0.71491	
	0.18628		0.71146		0.75896		0.71497	
	0.18715		0.71154		0.75906		0.71503	
	0.18802		0.71163		0.75916		0.71509	
	0.18889		0.71171		0.75926		0.71515	
	0.18976		0.71179		0.75936		0.71521	
	0.19064		0.71187		0.75947		0.71527	
	0.19151		0.71196		0.75957		0.71533	
	0.19238		0.71204		0.75967		0.71539	
	0.19325		0.71212		0.75977		0.71545	
	0.19412		0.7122		0.75988		0.71551	
	0.195		0.71229		0.75998		0.71557	
	0.19587		0.71237		0.76008		0.71563	
	0.19674		0.71245		0.76018		0.71569	
	0.19761		0.71254		0.76029		0.71575	
	0.19848		0.71262		0.76039		0.71581	
	0.19935		0.7127		0.76049		0.71587	
	0.20022		0.71279		0.7606		0.71593	
	0.2011		0.71287		0.7607		0.71599	
	0.20197		0.71295		0.7608		0.71605	
	0.20284		0.71304		0.76091		0.71611	
	0.20371		0.71312		0.76101		0.71617	
	0.20458		0.7132		0.76111		0.71622	
	0.20545		0.71329		0.76122		0.71629	
	0.20632		0.71337		0.76132		0.71635	
	0.20719		0.71345		0.76143		0.71641	
	0.20807		0.71354		0.76153		0.71646	
	0.20894		0.71362		0.76163		0.71652	
	0.20981		0.7137		0.76174		0.71659	
	0.21068		0.71379		0.76184		0.71664	
	0.21155		0.71387		0.76195		0.7167	
	0.21242		0.71396		0.76205		0.71676	
	0.21329		0.71404		0.76215		0.71682	
	0.21416		0.71412		0.76226		0.71688	
	0.21503		0.71421		0.76237		0.71694	
	0.2159		0.71429		0.76247		0.717	
	0.21677		0.71438		0.76257		0.71706	
	0.21764		0.71446		0.76268		0.71712	
	0.21851		0.71454		0.76279		0.71718	
	0.21938		0.71463		0.76289		0.71724	
	0.22025		0.71471		0.763		0.7173	
	0.22112		0.7148		0.7631		0.71736	
	0.222		0.71488		0.76321		0.71742	
	0.22287		0.71497		0.76331		0.71748	
	0.22374		0.71505		0.76342		0.71754	
	0.22461		0.71514		0.76352		0.7176	
	0.22548		0.71522		0.76363		0.71766	
	0.22635		0.71531		0.76374		0.71772	
	0.22722		0.71539		0.76384		0.71778	
	0.22809		0.71548		0.76395		0.71784	
	0.22896		0.71556		0.76406		0.7179	
	0.22983		0.71565		0.76416		0.71796	
	0.23069		0.71573		0.76427		0.71802	
	0.23156		0.71582		0.76437		0.71808	
	0.23243		0.7159		0.76448		0.71813	
	0.2333		0.71599		0.76459		0.7182	
	0.23417		0.71607		0.76469		0.71826	
	0.23504		0.71616		0.7648		0.71831	
	0.23591		0.71624		0.76491		0.71837	
	0.23678		0.71633		0.76502		0.71843	
	0.23765		0.71641		0.76512		0.71849	
	0.23852		0.7165		0.76523		0.71855	
	0.23939		0.71658		0.76534		0.71861	
	0.24026		0.71667		0.76545		0.71867	
	0.24113		0.71676		0.76555		0.71873	
	0.242		0.71684		0.76566		0.71879	
	0.24287		0.71693		0.76577		0.71885	
	0.24373		0.71701		0.76588		0.71891	
	0.2446		0.7171		0.76599		0.71897	
	0.24547		0.71718		0.76609		0.71903	
	0.24634		0.71727		0.7662		0.71909	
	0.24721		0.71736		0.76631		0.71915	
	0.24808		0.71744		0.76642		0.71921	
	0.24895		0.71753		0.76653		0.71927	
	0.24982		0.71761		0.76664		0.71932	
	0.25068		0.7177		0.76675		0.71938	
	0.25155		0.71779		0.76686		0.71944	
	0.25242		0.71787		0.76696		0.7195	
	0.25329		0.71796		0.76707		0.71956	
	0.25416		0.71805		0.76718		0.71962	
	0.25503		0.71813		0.76729		0.71968	
	0.25589		0.71822		0.7674		0.71974	
	0.25676		0.71831		0.76751		0.7198	
	0.25763		0.71839		0.76762		0.71986	
	0.2585		0.71848		0.76773		0.71992	
	0.25937		0.71857		0.76784		0.71998	
	0.26023		0.71865		0.76795		0.72004	
	0.2611		0.71874		0.76806		0.72009	
	0.26197		0.71883		0.76817		0.72015	
	0.26284		0.71891		0.76828		0.72021	
	0.26371		0.719		0.76839		0.72027	
	0.26457		0.71909		0.7685		0.72033	
	0.26544		0.71918		0.76861		0.72039	
	0.26631		0.71926		0.76873		0.72045	
	0.26718		0.71935		0.76884		0.72051	
	0.26804		0.71944		0.76895		0.72057	
	0.26891		0.71953		0.76906		0.72063	
	0.26978		0.71961		0.76917		0.72068	
	0.27064		0.7197		0.76928		0.72074	
	0.27151		0.71979		0.76939		0.7208	
	0.27238		0.71988		0.7695		0.72086	
	0.27325		0.71996		0.76962		0.72092	
	0.27411		0.72005		0.76973		0.72098	
	0.27498		0.72014		0.76984		0.72104	
	0.27585		0.72023		0.76995		0.7211	
	0.27671		0.72031		0.77006		0.72116	
	0.27758		0.7204		0.77018		0.72121	
	0.27845		0.72049		0.77029		0.72127	
	0.27931		0.72058		0.7704		0.72133	
	0.28018		0.72067		0.77051		0.72139	
	0.28105		0.72075		0.77063		0.72145	
	0.28191		0.72084		0.77074		0.72151	
	0.28278		0.72093		0.77085		0.72157	
	0.28365		0.72102		0.77097		0.72162	
	0.28451		0.72111		0.77108		0.72168	
	0.28538		0.7212		0.77119		0.72174	
	0.28624		0.72129		0.77131		0.7218	
	0.28711		0.72137		0.77142		0.72186	
	0.28798		0.72146		0.77153		0.72192	
	0.28884		0.72155		0.77165		0.72198	
	0.28971		0.72164		0.77176		0.72203	
	0.29057		0.72173		0.77188		0.72209	
	0.29144		0.72182		0.77199		0.72215	
	0.29231		0.72191		0.7721		0.72221	
	0.29317		0.72199		0.77222		0.72227	
	0.29404		0.72208		0.77233		0.72233	
	0.2949		0.72217		0.77245		0.72238	
	0.29577		0.72226		0.77256		0.72244	
	0.29663		0.72235		0.77268		0.7225	
	0.2975		0.72244		0.77279		0.72256	
	0.29836		0.72253		0.77291		0.72262	
	0.29923		0.72262		0.77302		0.72267	
	0.3001		0.72271		0.77314		0.72273	
	0.30096		0.7228		0.77325		0.72279	
	0.30183		0.72289		0.77337		0.72285	
	0.30269		0.72298		0.77348		0.72291	
	0.30356		0.72307		0.7736		0.72296	
	0.30442		0.72315		0.77372		0.72302	
	0.30528		0.72324		0.77383		0.72308	
	0.30615		0.72333		0.77395		0.72314	
	0.30701		0.72342		0.77406		0.7232	
	0.30788		0.72351		0.77418		0.72325	
	0.30874		0.7236		0.7743		0.72331	
	0.30961		0.72369		0.77441		0.72337	
	0.31047		0.72378		0.77453		0.72343	
	0.31134		0.72387		0.77465		0.72348	
	0.3122		0.72396		0.77476		0.72354	
	0.31306		0.72405		0.77488		0.7236	
	0.31393		0.72414		0.775		0.72366	
	0.31479		0.72423		0.77512		0.72372	
	0.31566		0.72432		0.77523		0.72377	
	0.31652		0.72442		0.77535		0.72383	
	0.31738		0.72451		0.77547		0.72389	
	0.31825		0.7246		0.77559		0.72394	
	0.31911		0.72469		0.77571		0.724	
	0.31998		0.72478		0.77582		0.72406	
	0.32084		0.72487		0.77594		0.72412	
	0.3217		0.72496		0.77606		0.72417	
	0.32257		0.72505		0.77618		0.72423	
	0.32343		0.72514		0.7763		0.72429	
	0.32429		0.72523		0.77642		0.72435	
	0.32516		0.72532		0.77654		0.7244	
	0.32602		0.72541		0.77665		0.72446	
	0.32688		0.7255		0.77677		0.72452	
	0.32775		0.72559		0.77689		0.72457	
	0.32861		0.72569		0.77701		0.72463	
	0.32947		0.72578		0.77713		0.72469	
	0.33033		0.72587		0.77725		0.72474	
	0.3312		0.72596		0.77737		0.7248	
	0.33206		0.72605		0.77749		0.72486	
	0.33292		0.72614		0.77761		0.72491	
	0.33378		0.72623		0.77773		0.72497	
	0.33465		0.72632		0.77785		0.72503	
	0.33551		0.72642		0.77797		0.72508	
	0.33637		0.72651		0.77809		0.72514	
	0.33723		0.7266		0.77821		0.7252	
	0.3381		0.72669		0.77834		0.72525	
	0.33896		0.72678		0.77846		0.72531	
	0.33982		0.72687		0.77858		0.72537	
	0.34068		0.72697		0.7787		0.72542	
	0.34154		0.72706		0.77882		0.72548	
	0.34241		0.72715		0.77894		0.72553	
	0.34327		0.72724		0.77906		0.72559	
	0.34413		0.72733		0.77919		0.72565	
	0.34499		0.72743		0.77931		0.7257	
	0.34585		0.72752		0.77943		0.72576	
	0.34671		0.72761		0.77955		0.72581	
	0.34758		0.7277		0.77967		0.72587	
	0.34844		0.72779		0.7798		0.72593	
	0.3493		0.72789		0.77992		0.72598	
	0.35016		0.72798		0.78004		0.72604	
	0.35102		0.72807		0.78016		0.72609	
	0.35188		0.72816		0.78029		0.72615	
	0.35274		0.72826		0.78041		0.7262	
	0.3536		0.72835		0.78053		0.72626	
	0.35446		0.72844		0.78066		0.72632	
	0.35532		0.72853		0.78078		0.72637	
	0.35618		0.72863		0.78091		0.72643	
	0.35705		0.72872		0.78103		0.72648	
	0.35791		0.72881		0.78115		0.72654	
	0.35877		0.72891		0.78128		0.72659	
	0.35963		0.729		0.7814		0.72665	
	0.36049		0.72909		0.78153		0.7267	
	0.36135		0.72918		0.78165		0.72676	
	0.36221		0.72928		0.78178		0.72681	
	0.36307		0.72937		0.7819		0.72687	
	0.36393		0.72946		0.78203		0.72692	
	0.36479		0.72956		0.78215		0.72698	
	0.36565		0.72965		0.78228		0.72703	
	0.36651		0.72974		0.7824		0.72709	
	0.36737		0.72984		0.78253		0.72714	
	0.36822		0.72993		0.78265		0.72719	
	0.36908		0.73002		0.78278		0.72725	
	0.36994		0.73012		0.78291		0.7273	
	0.3708		0.73021		0.78303		0.72736	
	0.37166		0.7303		0.78316		0.72741	
	0.37252		0.7304		0.78328		0.72747	
	0.37338		0.73049		0.78341		0.72752	
	0.37424		0.73059		0.78354		0.72757	
	0.3751		0.73068		0.78367		0.72763	
	0.37596		0.73077		0.78379		0.72768	
	0.37682		0.73087		0.78392		0.72774	
	0.37767		0.73096		0.78405		0.72779	
	0.37853		0.73105		0.78417		0.72784	
	0.37939		0.73115		0.7843		0.7279	
	0.38025		0.73124		0.78443		0.72795	
	0.38111		0.73134		0.78456		0.728	
	0.38197		0.73143		0.78469		0.72806	
	0.38282		0.73153		0.78481		0.72811	
	0.38368		0.73162		0.78494		0.72816	
	0.38454		0.73171		0.78507		0.72822	
	0.3854		0.73181		0.7852		0.72827	
	0.38625		0.7319		0.78533		0.72832	
	0.38711		0.732		0.78546		0.72838	
	0.38797		0.73209		0.78559		0.72843	
	0.38883		0.73219		0.78572		0.72848	
	0.38968		0.73228		0.78585		0.72854	
	0.39054		0.73238		0.78598		0.72859	
	0.3914		0.73247		0.78611		0.72864	
	0.39226		0.73257		0.78624		0.72869	
	0.39311		0.73266		0.78637		0.72875	
	0.39397		0.73275		0.7865		0.7288	
	0.39483		0.73285		0.78663		0.72885	
	0.39568		0.73294		0.78676		0.7289	
	0.39654		0.73304		0.78689		0.72895	
	0.3974		0.73313		0.78702		0.72901	
	0.39825		0.73323		0.78715		0.72906	
	0.39911		0.73332		0.78728		0.72911	
	0.39997		0.73342		0.78741		0.72916	
	0.40082		0.73351		0.78755		0.72921	
	0.40168		0.73361		0.78768		0.72926	
	0.40253		0.73371		0.78781		0.72932	
	0.40339		0.7338		0.78794		0.72937	
	0.40425		0.7339		0.78807		0.72942	
	0.4051		0.73399		0.78821		0.72947	
	0.40596		0.73409		0.78834		0.72952	
	0.40681		0.73418		0.78847		0.72957	
	0.40767		0.73428		0.7886		0.72962	
	0.40852		0.73437		0.78874		0.72967	
	0.40938		0.73447		0.78887		0.72972	
	0.41023		0.73456		0.789		0.72978	
	0.41109		0.73466		0.78914		0.72983	
	0.41194		0.73476		0.78927		0.72988	
	0.4128		0.73485		0.78941		0.72993	
	0.41365		0.73495		0.78954		0.72998	
	0.41451		0.73504		0.78967		0.73003	
	0.41536		0.73514		0.78981		0.73008	
	0.41622		0.73524		0.78994		0.73013	
	0.41707		0.73533		0.79008		0.73018	
	0.41793		0.73543		0.79021		0.73023	
	0.41878		0.73552		0.79035		0.73028	
	0.41963		0.73562		0.79048		0.73033	
	0.42049		0.73572		0.79062		0.73038	
	0.42134		0.73581		0.79076		0.73042	
	0.4222		0.73591		0.79089		0.73047	
	0.42305		0.736		0.79103		0.73052	
	0.4239		0.7361		0.79116		0.73057	
	0.42476		0.7362		0.7913		0.73062	
	0.42561		0.73629		0.79144		0.73067	
	0.42646		0.73639		0.79157		0.73072	
	0.42732		0.73649		0.79171		0.73077	
	0.42817		0.73658		0.79185		0.73082	
	0.42902		0.73668		0.79198		0.73086	
	0.42987		0.73678		0.79212		0.73091	
	0.43073		0.73687		0.79226		0.73096	
	0.43158		0.73697		0.7924		0.73101	
	0.43243		0.73707		0.79254		0.73106	
	0.43328		0.73716		0.79267		0.7311	
	0.43414		0.73726		0.79281		0.73115	
	0.43499		0.73736		0.79295		0.7312	
	0.43584		0.73745		0.79309		0.73125	
	0.43669		0.73755		0.79323		0.73129	
	0.43754		0.73765		0.79337		0.73134	
	0.4384		0.73774		0.79351		0.73139	
	0.43925		0.73784		0.79365		0.73143	
	0.4401		0.73794		0.79379		0.73148	
	0.44095		0.73803		0.79393		0.73153	
	0.4418		0.73813		0.79407		0.73157	
	0.44265		0.73823		0.79421		0.73162	
	0.4435		0.73833		0.79435		0.73167	
	0.44436		0.73842		0.79449		0.73171	
	0.44521		0.73852		0.79463		0.73176	
	0.44606		0.73862		0.79477		0.7318	
	0.44691		0.73871		0.79491		0.73185	
	0.44776		0.73881		0.79505		0.7319	
	0.44861		0.73891		0.79519		0.73194	
	0.44946		0.73901		0.79534		0.73199	
	0.45031		0.7391		0.79548		0.73203	
	0.45116		0.7392		0.79562		0.73208	
	0.45201		0.7393		0.79576		0.73212	
	0.45286		0.7394		0.7959		0.73217	
	0.45371		0.73949		0.79605		0.73221	
	0.45456		0.73959		0.79619		0.73226	
	0.45541		0.73969		0.79633		0.7323	
	0.45626		0.73979		0.79648		0.73234	
	0.45711		0.73988		0.79662		0.73239	
	0.45796		0.73998		0.79676		0.73243	
	0.4588		0.74008		0.79691		0.73248	
	0.45965		0.74018		0.79705		0.73252	
	0.4605		0.74027		0.7972		0.73256	
	0.46135		0.74037		0.79734		0.73261	
	0.4622		0.74047		0.79749		0.73265	
	0.46305		0.74057		0.79763		0.73269	
	0.4639		0.74067		0.79778		0.73273	
	0.46474		0.74076		0.79792		0.73278	
	0.46559		0.74086		0.79807		0.73282	
	0.46644		0.74096		0.79821		0.73286	
	0.46729		0.74106		0.79836		0.7329	
	0.46814		0.74115		0.7985		0.73295	
	0.46898		0.74125		0.79865		0.73299	
	0.46983		0.74135		0.7988		0.73303	
	0.47068		0.74145		0.79894		0.73307	
	0.47152		0.74155		0.79909		0.73311	
	0.47237		0.74164		0.79924		0.73315	
	0.47322		0.74174		0.79939		0.73319	
	0.47407		0.74184		0.79953		0.73323	
	0.47491		0.74194		0.79968		0.73328	
	0.47576		0.74204		0.79983		0.73332	
	0.4766		0.74213		0.79998		0.73336	
	0.47745		0.74223		0.80013		0.7334	
	0.4783		0.74233		0.80027		0.73344	
	0.47914		0.74243		0.80042		0.73348	
	0.47999		0.74253		0.80057		0.73351	
	0.48083		0.74263		0.80072		0.73355	
	0.48168		0.74272		0.80087		0.73359	
	0.48253		0.74282		0.80102		0.73363	
	0.48337		0.74292		0.80117		0.73367	
	0.48422		0.74302		0.80132		0.73371	
	0.48506		0.74312		0.80147		0.73375	
	0.48591		0.74321		0.80162		0.73379	
	0.48675		0.74331		0.80177		0.73382	
	0.48759		0.74341		0.80193		0.73386	
	0.48844		0.74351		0.80208		0.7339	
	0.48928		0.74361		0.80223		0.73394	
	0.49013		0.74371		0.80238		0.73397	
	0.49097		0.7438		0.80253		0.73401	
	0.49182		0.7439		0.80268		0.73405	
	0.49266		0.744		0.80284		0.73408	
	0.4935		0.7441		0.80299		0.73412	
	0.49435		0.7442		0.80314		0.73416	
	0.49519		0.7443		0.8033		0.73419	
	0.49603		0.74439		0.80345		0.73423	
	0.49688		0.74449		0.8036		0.73426	
	0.49772		0.74459		0.80376		0.7343	
	0.49856		0.74469		0.80391		0.73433	
	0.4994		0.74479		0.80407		0.73437	
	0.50025		0.74489		0.80422		0.7344	
	0.50109		0.74498		0.80437		0.73444	
	0.50193		0.74508		0.80453		0.73447	
	0.50277		0.74518		0.80469		0.73451	
	0.50361		0.74528		0.80484		0.73454	
	0.50446		0.74538		0.805		0.73457	
	0.5053		0.74548		0.80515		0.73461	
	0.50614		0.74557		0.80531		0.73464	
	0.50698		0.74567		0.80547		0.73467	
	0.50782		0.74577		0.80562		0.73471	
	0.50866		0.74587		0.80578		0.73474	
	0.5095		0.74597		0.80594		0.73477	
	0.51034		0.74607		0.80609		0.7348	
	0.51118		0.74616		0.80625		0.73483	
	0.51202		0.74626		0.80641		0.73486	
	0.51286		0.74636		0.80657		0.7349	
	0.5137		0.74646		0.80673		0.73493	
	0.51454		0.74656		0.80689		0.73496	
	0.51538		0.74666		0.80704		0.73499	
	0.51622		0.74675		0.8072		0.73502	
	0.51706		0.74685		0.80736		0.73505	
	0.5179		0.74695		0.80752		0.73508	
	0.51874		0.74705		0.80768		0.73511	
	0.51958		0.74715		0.80784		0.73513	
	0.52042		0.74725		0.808		0.73516	
	0.52126		0.74734		0.80816		0.73519	
	0.5221		0.74744		0.80833		0.73522	
	0.52293		0.74754		0.80849		0.73525	
	0.52377		0.74764		0.80865		0.73528	
	0.52461		0.74774		0.80881		0.7353	
	0.52545		0.74783		0.80897		0.73533	
	0.52628		0.74793		0.80914		0.73536	
	0.52712		0.74803		0.8093		0.73538	
	0.52796		0.74813		0.80946		0.73541	
	0.5288		0.74823		0.80962		0.73544	
	0.52963		0.74832		0.80979		0.73546	
	0.53047		0.74842		0.80995		0.73549	
	0.5313		0.74852		0.81012		0.73551	
	0.53214		0.74862		0.81028		0.73554	
	0.53298		0.74872		0.81044		0.73556	
	0.53381		0.74881		0.81061		0.73558	
	0.53465		0.74891		0.81077		0.73561	
	0.53548		0.74901		0.81094		0.73563	
	0.53632		0.74911		0.81111		0.73565	
	0.53715		0.7492		0.81127		0.73568	
	0.53799		0.7493		0.81144		0.7357	
	0.53882		0.7494		0.8116		0.73572	
	0.53966		0.7495		0.81177		0.73574	
	0.54049		0.7496		0.81194		0.73577	
	0.54133		0.74969		0.8121		0.73579	
	0.54216		0.74979		0.81227		0.73581	
	0.543		0.74989		0.81244		0.73583	
	0.54383		0.74998		0.81261		0.73585	
	0.54466		0.75008		0.81278		0.73587	
	0.5455		0.75018		0.81295		0.73589	
	0.54633		0.75028		0.81312		0.73591	
	0.54716		0.75037		0.81328		0.73593	
	0.54799		0.75047		0.81345		0.73595	
	0.54883		0.75057		0.81362		0.73596	
	0.54966		0.75067		0.81379		0.73598	
	0.55049		0.75076		0.81396		0.736	
	0.55132		0.75086		0.81414		0.73602	
	0.55215		0.75096		0.81431		0.73603	
	0.55299		0.75105		0.81448		0.73605	
	0.55382		0.75115		0.81465		0.73607	
	0.55465		0.75125		0.81482		0.73608	
	0.55548		0.75134		0.81499		0.7361	
	0.55631		0.75144		0.81517		0.73611	
	0.55714		0.75154		0.81534		0.73613	
	0.55797		0.75163		0.81551		0.73614	
	0.5588		0.75173		0.81569		0.73615	
	0.55963		0.75182		0.81586		0.73617	
	0.56046		0.75192		0.81603		0.73618	
	0.56129		0.75202		0.81621		0.73619	
	0.56212		0.75211		0.81638		0.7362	
	0.56295		0.75221		0.81656		0.73622	
	0.56377		0.75231		0.81673		0.73623	
	0.5646		0.7524		0.81691		0.73624	
	0.56543		0.7525		0.81709		0.73625	
	0.56626		0.75259		0.81726		0.73626	
	0.56709		0.75269		0.81744		0.73627	
	0.56791		0.75278		0.81762		0.73628	
	0.56874		0.75288		0.81779		0.73629	
	0.56957		0.75297		0.81797		0.73629	
	0.5704		0.75307		0.81815		0.7363	
	0.57122		0.75316		0.81833		0.73631	
	0.57205		0.75326		0.81851		0.73632	
	0.57287		0.75335		0.81869		0.73632	
	0.5737		0.75345		0.81887		0.73633	
	0.57453		0.75354		0.81904		0.73634	
	0.57535		0.75364		0.81922		0.73634	
	0.57618		0.75373		0.81941		0.73635	
	0.577		0.75383		0.81959		0.73635	
	0.57783		0.75392		0.81977		0.73635	
	0.57865		0.75402		0.81995		0.73636	
	0.57947		0.75411		0.82013		0.73636	
	0.5803		0.75421		0.82031		0.73636	
	0.58112		0.7543		0.82049		0.73636	
	0.58195		0.75439		0.82068		0.73637	
	0.58277		0.75449		0.82086		0.73637	
	0.58359		0.75458		0.82104		0.73637	
	0.58441		0.75467		0.82123		0.73637	
	0.58524		0.75477		0.82141		0.73637	
	0.58606		0.75486		0.8216		0.73637	
	0.58688		0.75495		0.82178		0.73636	
	0.5877		0.75505		0.82197		0.73636	
	0.58852		0.75514		0.82215		0.73636	
	0.58935		0.75523		0.82234		0.73636	
	0.59017		0.75533		0.82252		0.73635	
	0.59099		0.75542		0.82271		0.73635	
	0.59181		0.75551		0.8229		0.73634	
	0.59263		0.7556		0.82308		0.73634	
	0.59345		0.75569		0.82327		0.73633	
