	0.0019		0.85712		0.89133		0.84953
	0.0028		0.85713		0.89136		0.84952
	0.0037		0.85714		0.89138		0.84951
	0.00459		0.85715		0.89141		0.8495
	0.00549		0.85715		0.89143		0.84948
	0.00639		0.85716		0.89146		0.84947
	0.00729		0.85717		0.89148		0.84946
	0.00819		0.85718		0.89151		0.84945
	0.00909		0.85719		0.89153		0.84944
	0.00998		0.8572		0.89156		0.84942
	0.01088		0.85721		0.89159		0.84941
	0.01178		0.85722		0.89161		0.8494
	0.01268		0.85723		0.89164		0.84939
	0.01358		0.85724		0.89166		0.84938
	0.01448		0.85725		0.89169		0.84936
	0.01537		0.85726		0.89171		0.84935
	0.01627		0.85727		0.89174		0.84934
	0.01717		0.85728		0.89176		0.84933
	0.01807		0.85729		0.89179		0.84931
	0.01897		0.8573		0.89182		0.8493
	0.01987		0.85731		0.89184		0.84929
	0.02076		0.85732		0.89187		0.84928
	0.02166		0.85733		0.89189		0.84926
	0.02256		0.85734		0.89192		0.84925
	0.02346		0.85734		0.89195		0.84924
	0.02436		0.85735		0.89197		0.84922
	0.02526		0.85736		0.892		0.84921
	0.02615		0.85737		0.89202		0.8492
	0.02705		0.85738		0.89205		0.84918
	0.02795		0.85739		0.89208		0.84917
	0.02885		0.8574		0.8921		0.84916
	0.02975		0.85741		0.89213		0.84914
	0.03065		0.85742		0.89215		0.84913
	0.03154		0.85743		0.89218		0.84912
	0.03244		0.85744		0.89221		0.8491
	0.03334		0.85745		0.89223		0.84909
	0.03424		0.85746		0.89226		0.84908
	0.03514		0.85747		0.89229		0.84906
	0.03604		0.85748		0.89231		0.84905
	0.03693		0.85749		0.89234		0.84903
	0.03783		0.85749		0.89237		0.84902
	0.03873		0.8575		0.89239		0.84901
	0.03963		0.85751		0.89242		0.84899
	0.04053		0.85752		0.89244		0.84898
	0.04143		0.85753		0.89247		0.84896
	0.04232		0.85754		0.8925		0.84895
	0.04322		0.85755		0.89253		0.84893
	0.04412		0.85756		0.89255		0.84892
	0.04502		0.85757		0.89258		0.84891
	0.04592		0.85758		0.89261		0.84889
	0.04681		0.85759		0.89263		0.84888
	0.04771		0.8576		0.89266		0.84886
	0.04861		0.85761		0.89269		0.84885
	0.04951		0.85762		0.89271		0.84883
	0.05041		0.85763		0.89274		0.84882
	0.05131		0.85763		0.89277		0.8488
	0.0522		0.85764		0.89279		0.84879
	0.0531		0.85765		0.89282		0.84877
	0.054		0.85766		0.89285		0.84876
	0.0549		0.85767		0.89288		0.84874
	0.0558		0.85768		0.8929		0.84873
	0.05669		0.85769		0.89293		0.84871
	0.05759		0.8577		0.89296		0.84869
	0.05849		0.85771		0.89298		0.84868
	0.05939		0.85772		0.89301		0.84866
	0.06029		0.85773		0.89304		0.84865
	0.06118		0.85774		0.89307		0.84863
	0.06208		0.85775		0.8931		0.84861
	0.06298		0.85775		0.89312		0.8486
	0.06388		0.85776		0.89315		0.84858
	0.06478		0.85777		0.89318		0.84857
	0.06567		0.85778		0.89321		0.84855
	0.06657		0.85779		0.89323		0.84853
	0.06747		0.8578		0.89326		0.84852
	0.06837		0.85781		0.89329		0.8485
	0.06927		0.85782		0.89332		0.84848
	0.07017		0.85783		0.89334		0.84847
	0.07106		0.85784		0.89337		0.84845
	0.07196		0.85785		0.8934		0.84843
	0.07286		0.85785		0.89343		0.84842
	0.07376		0.85786		0.89346		0.8484
	0.07466		0.85787		0.89348		0.84838
	0.07555		0.85788		0.89351		0.84837
	0.07645		0.85789		0.89354		0.84835
	0.07735		0.8579		0.89357		0.84833
	0.07825		0.85791		0.8936		0.84831
	0.07915		0.85792		0.89363		0.8483
	0.08004		0.85793		0.89365		0.84828
	0.08094		0.85794		0.89368		0.84826
	0.08184		0.85795		0.89371		0.84824
	0.08274		0.85795		0.89374		0.84823
	0.08363		0.85796		0.89377		0.84821
	0.08453		0.85797		0.8938		0.84819
	0.08543		0.85798		0.89383		0.84817
	0.08633		0.85799		0.89385		0.84815
	0.08723		0.858		0.89388		0.84813
	0.08812		0.85801		0.89391		0.84812
	0.08902		0.85802		0.89394		0.8481
	0.08992		0.85803		0.89397		0.84808
	0.09082		0.85803		0.894		0.84806
	0.09172		0.85804		0.89403		0.84804
	0.09261		0.85805		0.89406		0.84802
	0.09351		0.85806		0.89408		0.848
	0.09441		0.85807		0.89411		0.84798
	0.09531		0.85808		0.89414		0.84797
	0.09621		0.85809		0.89417		0.84795
	0.0971		0.8581		0.8942		0.84793
	0.098		0.85811		0.89423		0.84791
	0.0989		0.85811		0.89426		0.84789
	0.0998		0.85812		0.89429		0.84787
	0.10069		0.85813		0.89432		0.84785
	0.10159		0.85814		0.89435		0.84783
	0.10249		0.85815		0.89438		0.84781
	0.10339		0.85816		0.89441		0.84779
	0.10429		0.85817		0.89444		0.84777
	0.10518		0.85818		0.89447		0.84775
	0.10608		0.85818		0.89449		0.84773
	0.10698		0.85819		0.89452		0.84771
	0.10788		0.8582		0.89455		0.84769
	0.10877		0.85821		0.89458		0.84767
	0.10967		0.85822		0.89461		0.84765
	0.11057		0.85823		0.89464		0.84763
	0.11147		0.85824		0.89467		0.84761
	0.11236		0.85825		0.8947		0.84758
	0.11326		0.85825		0.89473		0.84756
	0.11416		0.85826		0.89476		0.84754
	0.11506		0.85827		0.89479		0.84752
	0.11596		0.85828		0.89482		0.8475
	0.11685		0.85829		0.89485		0.84748
	0.11775		0.8583		0.89488		0.84746
	0.11865		0.85831		0.89491		0.84743
	0.11955		0.85831		0.89494		0.84741
	0.12044		0.85832		0.89497		0.84739
	0.12134		0.85833		0.89501		0.84737
	0.12224		0.85834		0.89504		0.84735
	0.12314		0.85835		0.89507		0.84733
	0.12403		0.85836		0.8951		0.8473
	0.12493		0.85837		0.89513		0.84728
	0.12583		0.85837		0.89516		0.84726
	0.12673		0.85838		0.89519		0.84724
	0.12762		0.85839		0.89522		0.84721
	0.12852		0.8584		0.89525		0.84719
	0.12942		0.85841		0.89528		0.84717
	0.13032		0.85842		0.89531		0.84714
	0.13121		0.85842		0.89534		0.84712
	0.13211		0.85843		0.89537		0.8471
	0.13301		0.85844		0.8954		0.84707
	0.13391		0.85845		0.89544		0.84705
	0.1348		0.85846		0.89547		0.84703
	0.1357		0.85847		0.8955		0.847
	0.1366		0.85847		0.89553		0.84698
	0.1375		0.85848		0.89556		0.84696
	0.13839		0.85849		0.89559		0.84693
	0.13929		0.8585		0.89562		0.84691
	0.14019		0.85851		0.89565		0.84688
	0.14109		0.85852		0.89569		0.84686
	0.14198		0.85852		0.89572		0.84683
	0.14288		0.85853		0.89575		0.84681
	0.14378		0.85854		0.89578		0.84678
	0.14468		0.85855		0.89581		0.84676
	0.14557		0.85856		0.89584		0.84673
	0.14647		0.85857		0.89588		0.84671
	0.14737		0.85857		0.89591		0.84668
	0.14827		0.85858		0.89594		0.84666
	0.14916		0.85859		0.89597		0.84663
	0.15006		0.8586		0.896		0.84661
	0.15096		0.85861		0.89604		0.84658
	0.15185		0.85861		0.89607		0.84656
	0.15275		0.85862		0.8961		0.84653
	0.15365		0.85863		0.89613		0.8465
	0.15455		0.85864		0.89616		0.84648
	0.15544		0.85865		0.8962		0.84645
	0.15634		0.85865		0.89623		0.84643
	0.15724		0.85866		0.89626		0.8464
	0.15813		0.85867		0.89629		0.84637
	0.15903		0.85868		0.89633		0.84635
	0.15993		0.85869		0.89636		0.84632
	0.16083		0.85869		0.89639		0.84629
	0.16172		0.8587		0.89643		0.84626
	0.16262		0.85871		0.89646		0.84624
	0.16352		0.85872		0.89649		0.84621
	0.16442		0.85872		0.89652		0.84618
	0.16531		0.85873		0.89656		0.84615
	0.16621		0.85874		0.89659		0.84613
	0.16711		0.85875		0.89662		0.8461
	0.168		0.85876		0.89666		0.84607
	0.1689		0.85876		0.89669		0.84604
	0.1698		0.85877		0.89672		0.84601
	0.17069		0.85878		0.89676		0.84598
	0.17159		0.85879		0.89679		0.84596
	0.17249		0.85879		0.89682		0.84593
	0.17339		0.8588		0.89686		0.8459
	0.17428		0.85881		0.89689		0.84587
	0.17518		0.85882		0.89692		0.84584
	0.17608		0.85882		0.89696		0.84581
	0.17697		0.85883		0.89699		0.84578
	0.17787		0.85884		0.89702		0.84575
	0.17877		0.85885		0.89706		0.84572
	0.17966		0.85885		0.89709		0.84569
	0.18056		0.85886		0.89713		0.84566
	0.18146		0.85887		0.89716		0.84563
	0.18236		0.85888		0.89719		0.8456
	0.18325		0.85888		0.89723		0.84557
	0.18415		0.85889		0.89726		0.84554
	0.18505		0.8589		0.8973		0.84551
	0.18594		0.85891		0.89733		0.84548
	0.18684		0.85891		0.89736		0.84545
	0.18774		0.85892		0.8974		0.84541
	0.18863		0.85893		0.89743		0.84538
	0.18953		0.85894		0.89747		0.84535
	0.19043		0.85894		0.8975		0.84532
	0.19132		0.85895		0.89754		0.84529
	0.19222		0.85896		0.89757		0.84526
	0.19312		0.85896		0.89761		0.84522
	0.19401		0.85897		0.89764		0.84519
	0.19491		0.85898		0.89768		0.84516
	0.19581		0.85899		0.89771		0.84513
	0.1967		0.85899		0.89775		0.84509
	0.1976		0.859		0.89778		0.84506
	0.1985		0.85901		0.89782		0.84503
	0.19939		0.85901		0.89785		0.84499
	0.20029		0.85902		0.89789		0.84496
	0.20119		0.85903		0.89792		0.84493
	0.20208		0.85903		0.89796		0.84489
	0.20298		0.85904		0.89799		0.84486
	0.20388		0.85905		0.89803		0.84483
	0.20477		0.85905		0.89806		0.84479
	0.20567		0.85906		0.8981		0.84476
	0.20657		0.85907		0.89814		0.84472
	0.20746		0.85907		0.89817		0.84469
	0.20836		0.85908		0.89821		0.84465
	0.20926		0.85909		0.89824		0.84462
	0.21015		0.85909		0.89828		0.84458
	0.21105		0.8591		0.89832		0.84455
	0.21194		0.85911		0.89835		0.84451
	0.21284		0.85911		0.89839		0.84448
	0.21374		0.85912		0.89842		0.84444
	0.21463		0.85913		0.89846		0.8444
	0.21553		0.85913		0.8985		0.84437
	0.21643		0.85914		0.89853		0.84433
	0.21732		0.85915		0.89857		0.84429
	0.21822		0.85915		0.89861		0.84426
	0.21912		0.85916		0.89864		0.84422
	0.22001		0.85917		0.89868		0.84418
	0.22091		0.85917		0.89872		0.84415
	0.2218		0.85918		0.89875		0.84411
	0.2227		0.85919		0.89879		0.84407
	0.2236		0.85919		0.89883		0.84403
	0.22449		0.8592		0.89886		0.84399
	0.22539		0.8592		0.8989		0.84396
	0.22628		0.85921		0.89894		0.84392
	0.22718		0.85922		0.89898		0.84388
	0.22808		0.85922		0.89901		0.84384
	0.22897		0.85923		0.89905		0.8438
	0.22987		0.85923		0.89909		0.84376
	0.23077		0.85924		0.89913		0.84372
	0.23166		0.85925		0.89916		0.84368
	0.23256		0.85925		0.8992		0.84364
	0.23345		0.85926		0.89924		0.8436
	0.23435		0.85926		0.89928		0.84356
	0.23525		0.85927		0.89932		0.84352
	0.23614		0.85928		0.89935		0.84348
	0.23704		0.85928		0.89939		0.84344
	0.23793		0.85929		0.89943		0.8434
	0.23883		0.85929		0.89947		0.84336
	0.23972		0.8593		0.89951		0.84332
	0.24062		0.8593		0.89955		0.84328
	0.24152		0.85931		0.89958		0.84323
	0.24241		0.85932		0.89962		0.84319
	0.24331		0.85932		0.89966		0.84315
	0.2442		0.85933		0.8997		0.84311
	0.2451		0.85933		0.89974		0.84306
	0.246		0.85934		0.89978		0.84302
	0.24689		0.85934		0.89982		0.84298
	0.24779		0.85935		0.89986		0.84294
	0.24868		0.85935		0.89989		0.84289
