	   0.00000	    0.92794		    0.95062		    0.90657	
   0.05899	    0.92674		    0.95069		    0.90424	
   0.06798	    0.92652		    0.95071		    0.90381	
   0.07697	    0.92632		    0.95073		    0.90341	
   0.08595	    0.92611		    0.95074		    0.90299	
   0.09494	    0.92589		    0.95076		    0.90256	
   0.10393	    0.92567		    0.95078		    0.90211	
   0.11291	    0.92544		    0.95080		    0.90166	
   0.12190	    0.92521		    0.95082		    0.90119	
   0.13088	    0.92497		    0.95084		    0.90071	
   0.13986	    0.92472		    0.95087		    0.90021	
   0.14884	    0.92447		    0.95090		    0.89970	
   0.15782	    0.92421		    0.95092		    0.89917	
   0.16680	    0.92395		    0.95095		    0.89862	
   0.17578	    0.92368		    0.95099		    0.89805	
   0.18476	    0.92340		    0.95102		    0.89747	
   0.19373	    0.92311		    0.95106		    0.89687	
   0.20270	    0.92282		    0.95110		    0.89625	
   0.21168	    0.92252		    0.95114		    0.89560	
   0.22064	    0.92220		    0.95119		    0.89494	
   0.22961	    0.92188		    0.95124		    0.89424	
   0.23858	    0.92156		    0.95129		    0.89353	
   0.24754	    0.92122		    0.95135		    0.89279	
   0.25650	    0.92087		    0.95141		    0.89201	
   0.26545	    0.92051		    0.95147		    0.89121	
   0.27441	    0.92014		    0.95154		    0.89038	
   0.28336	    0.91976		    0.95161		    0.88952	
   0.29230	    0.91937		    0.95169		    0.88862	
   0.30124	    0.91897		    0.95178		    0.88768	
   0.31018	    0.91855		    0.95187		    0.88670	
   0.31911	    0.91812		    0.95197		    0.88568	
   0.32803	    0.91768		    0.95207		    0.88461	
   0.33695	    0.91722		    0.95219		    0.88350	
   0.34585	    0.91675		    0.95231		    0.88233	
   0.35476	    0.91626		    0.95244		    0.88111	
   0.36365	    0.91576		    0.95258		    0.87983	
   0.37253	    0.91525		    0.95273		    0.87848	
   0.38139	    0.91471		    0.95289		    0.87707	
   0.39025	    0.91416		    0.95307		    0.87558	
   0.39909	    0.91359		    0.95326		    0.87401	
   0.40791	    0.91301		    0.95346		    0.87236	
   0.41671	    0.91241		    0.95368		    0.87062	
   0.42549	    0.91178		    0.95391		    0.86877	
   0.43425	    0.91114		    0.95417		    0.86682	
   0.44297	    0.91049		    0.95444		    0.86474	
   0.45166	    0.90981		    0.95473		    0.86254	
   0.46031	    0.90912		    0.95504		    0.86021	
   0.46892	    0.90841		    0.95538		    0.85771	
   0.47747	    0.90768		    0.95574		    0.85506	
   0.48596	    0.90694		    0.95613		    0.85222	
   0.49439	    0.90620		    0.95654		    0.84919	
   0.50273	    0.90544		    0.95698		    0.84595	
   0.51097	    0.90469		    0.95745		    0.84247	
   0.51910	    0.90394		    0.95795		    0.83875	
   0.52710	    0.90320		    0.95848		    0.83476	
   0.53495	    0.90248		    0.95904		    0.83047	
   0.54262	    0.90179		    0.95963		    0.82588	
   0.55009	    0.90114		    0.96025		    0.82097	
   0.55733	    0.90056		    0.96089		    0.81571	
   0.56431	    0.90004		    0.96155		    0.81011	
   0.57099	    0.89962		    0.96224		    0.80415	
   0.57735	    0.89929		    0.96293		    0.79785	
   0.58336	    0.89908		    0.96364		    0.79121	
   0.58900	    0.89900		    0.96434		    0.78425	
   0.59426	    0.89905		    0.96505		    0.77699	
   0.59914	    0.89923		    0.96574		    0.76948	
   0.60364	    0.89954		    0.96643		    0.76173	
   0.60776	    0.89998		    0.96710		    0.75378	
   0.61154	    0.90054		    0.96775		    0.74567	
   0.61499	    0.90120		    0.96839		    0.73742	
   0.61813	    0.90196		    0.96900		    0.72906	
   0.62100	    0.90280		    0.96959		    0.72060	
   0.62362	    0.90371		    0.97017		    0.71207	
   0.62602	    0.90467		    0.97072		    0.70348	
   0.62822	    0.90569		    0.97126		    0.69484	
   0.63023	    0.90674		    0.97177		    0.68616	
   0.63210	    0.90782		    0.97227		    0.67745	
   0.63382	    0.90893		    0.97275		    0.66870	
   0.63542	    0.91004		    0.97322		    0.65994	
   0.63691	    0.91117		    0.97367		    0.65116	
   0.63830	    0.91231		    0.97411		    0.64236	
   0.63961	    0.91345		    0.97454		    0.63354	
   0.64085	    0.91458		    0.97495		    0.62472	
   0.64202	    0.91571		    0.97535		    0.61588	
   0.64314	    0.91683		    0.97575		    0.60704	
   0.64421	    0.91794		    0.97613		    0.59819	
   0.64523	    0.91905		    0.97650		    0.58933	
   0.64622	    0.92014		    0.97686		    0.58046	
   0.64718	    0.92121		    0.97721		    0.57159	
   0.64812	    0.92228		    0.97756		    0.56271	
   0.64903	    0.92333		    0.97789		    0.55383	
   0.64993	    0.92436		    0.97822		    0.54495	
   0.65082	    0.92538		    0.97854		    0.53606	
   0.65169	    0.92639		    0.97886		    0.52717	
   0.65256	    0.92737		    0.97917		    0.51828	
   0.65343	    0.92835		    0.97947		    0.50938	
   0.65429	    0.92931		    0.97976		    0.50048	
   0.65516	    0.93025		    0.98005		    0.49158	
   0.65604	    0.93118		    0.98034		    0.48268	
   0.65692	    0.93210		    0.98062		    0.47378	
   0.65782	    0.93300		    0.98089		    0.46488	
   0.65872	    0.93389		    0.98116		    0.45597	
   0.65965	    0.93476		    0.98143		    0.44707	
   0.66059	    0.93562		    0.98169		    0.43817	
   0.66155	    0.93647		    0.98195		    0.42927	
   0.66254	    0.93730		    0.98221		    0.42037	
   0.66355	    0.93813		    0.98246		    0.41147	
   0.66459	    0.93894		    0.98271		    0.40257	
   0.66566	    0.93975		    0.98295		    0.39368	
   0.66676	    0.94054		    0.98319		    0.38479	
   0.66790	    0.94132		    0.98343		    0.37590	
   0.66908	    0.94209		    0.98367		    0.36702	
   0.67030	    0.94286		    0.98391		    0.35814	
   0.67157	    0.94361		    0.98414		    0.34927	
   0.67289	    0.94436		    0.98437		    0.34040	
   0.67426	    0.94511		    0.98460		    0.33154	
   0.67569	    0.94584		    0.98483		    0.32269	
   0.67718	    0.94657		    0.98506		    0.31385	
   0.67874	    0.94730		    0.98529		    0.30502	
   0.68037	    0.94802		    0.98551		    0.29620	
   0.68208	    0.94873		    0.98574		    0.28740	
   0.68387	    0.94945		    0.98597		    0.27861	
   0.68574	    0.95016		    0.98619		    0.26985	
   0.68771	    0.95087		    0.98642		    0.26110	
   0.68979	    0.95158		    0.98665		    0.25237	
   0.69197	    0.95229		    0.98688		    0.24368	
   0.69427	    0.95300		    0.98711		    0.23501	
   0.69670	    0.95371		    0.98734		    0.22638	
   0.69926	    0.95443		    0.98757		    0.21778	
   0.70197	    0.95515		    0.98781		    0.20924	
   0.70484	    0.95587		    0.98805		    0.20074	
   0.70787	    0.95660		    0.98829		    0.19231	
   0.71109	    0.95735		    0.98853		    0.18394	
   0.71450	    0.95809		    0.98878		    0.17564	
   0.71811	    0.95885		    0.98903		    0.16744	
   0.72194	    0.95963		    0.98929		    0.15934	
   0.72600	    0.96041		    0.98955		    0.15135	
   0.73029	    0.96121		    0.98982		    0.14348	
   0.73484	    0.96202		    0.99009		    0.13576	
   0.73965	    0.96285		    0.99036		    0.12821	
   0.74473	    0.96370		    0.99065		    0.12083	
   0.75008	    0.96456		    0.99093		    0.11364	
   0.75570	    0.96544		    0.99122		    0.10667	
   0.76159	    0.96634		    0.99151		    0.09993	
   0.76775	    0.96726		    0.99181		    0.09344	
   0.77417	    0.96820		    0.99211		    0.08720	
   0.78083	    0.96915		    0.99242		    0.08123	
   0.78772	    0.97013		    0.99272		    0.07552	
   0.79483	    0.97112		    0.99303		    0.07010	
   0.80213	    0.97212		    0.99334		    0.06495	
   0.80962	    0.97314		    0.99364		    0.06007	
   0.81727	    0.97418		    0.99395		    0.05545	
   0.82507	    0.97523		    0.99426		    0.05109	
   0.83300	    0.97630		    0.99456		    0.04698	
   0.84104	    0.97738		    0.99487		    0.04310	
   0.84918	    0.97847		    0.99517		    0.03945	
   0.85741	    0.97957		    0.99547		    0.03601	
   0.86573	    0.98069		    0.99576		    0.03276	
   0.87410	    0.98183		    0.99606		    0.02970	
   0.88254	    0.98297		    0.99635		    0.02681	
   0.89103	    0.98414		    0.99664		    0.02409	
   0.89957	    0.98531		    0.99692		    0.02152	
   0.90814	    0.98650		    0.99721		    0.01908	
   0.91675	    0.98770		    0.99748		    0.01679	
   0.92539	    0.98892		    0.99776		    0.01461	
   0.93406	    0.99015		    0.99803		    0.01255	
   0.94275	    0.99140		    0.99830		    0.01059	
   0.95145	    0.99267		    0.99857		    0.00874	
   0.96018	    0.99395		    0.99884		    0.00698	
   0.96892	    0.99525		    0.99910		    0.00531	
   0.97767	    0.99657		    0.99936		    0.00372	
   0.98643	    0.99790		    0.99961		    0.00220	
   0.99433	    0.99912		    0.99984		    0.00090	
   0.99810	    0.99970		    0.99995		    0.00030	
   0.99973	    0.99996		    0.99999		    0.00004	
   0.99997	    1.00000		    1.00000		    0.00000	

