 0.00000	    0.99225		    0.99482		    0.98969	
   0.05900	    0.99201		    0.99477		    0.98926	
   0.06800	    0.99197		    0.99476		    0.98919	
   0.07700	    0.99193		    0.99476		    0.98912	
   0.08600	    0.99189		    0.99475		    0.98904	
   0.09500	    0.99184		    0.99474		    0.98896	
   0.10400	    0.99180		    0.99473		    0.98887	
   0.11300	    0.99175		    0.99472		    0.98878	
   0.12200	    0.99170		    0.99471		    0.98869	
   0.13100	    0.99165		    0.99470		    0.98860	
   0.13999	    0.99160		    0.99470		    0.98850	
   0.14899	    0.99155		    0.99469		    0.98840	
   0.15799	    0.99150		    0.99468		    0.98830	
   0.16699	    0.99144		    0.99467		    0.98819	
   0.17599	    0.99138		    0.99466		    0.98808	
   0.18499	    0.99132		    0.99465		    0.98796	
   0.19399	    0.99126		    0.99464		    0.98783	
   0.20299	    0.99119		    0.99463		    0.98771	
   0.21199	    0.99112		    0.99461		    0.98757	
   0.22099	    0.99105		    0.99460		    0.98743	
   0.22998	    0.99098		    0.99459		    0.98728	
   0.23898	    0.99090		    0.99458		    0.98713	
   0.24798	    0.99083		    0.99457		    0.98697	
   0.25698	    0.99074		    0.99456		    0.98680	
   0.26598	    0.99066		    0.99454		    0.98662	
   0.27497	    0.99057		    0.99453		    0.98643	
   0.28397	    0.99047		    0.99452		    0.98623	
   0.29297	    0.99038		    0.99451		    0.98603	
   0.30197	    0.99027		    0.99449		    0.98581	
   0.31096	    0.99017		    0.99448		    0.98557	
   0.31996	    0.99006		    0.99447		    0.98532	
   0.32895	    0.98994		    0.99445		    0.98506	
   0.33795	    0.98982		    0.99444		    0.98478	
   0.34694	    0.98969		    0.99442		    0.98448	
   0.35594	    0.98955		    0.99441		    0.98416	
   0.36493	    0.98941		    0.99439		    0.98382	
   0.37392	    0.98925		    0.99438		    0.98345	
   0.38291	    0.98909		    0.99436		    0.98305	
   0.39190	    0.98892		    0.99435		    0.98263	
   0.40088	    0.98875		    0.99433		    0.98216	
   0.40987	    0.98856		    0.99432		    0.98166	
   0.41885	    0.98835		    0.99430		    0.98111	
   0.42783	    0.98814		    0.99429		    0.98051	
   0.43680	    0.98791		    0.99428		    0.97985	
   0.44577	    0.98767		    0.99426		    0.97913	
   0.45473	    0.98741		    0.99425		    0.97832	
   0.46368	    0.98713		    0.99424		    0.97742	
   0.47262	    0.98683		    0.99423		    0.97642	
   0.48154	    0.98651		    0.99422		    0.97528	
   0.49044	    0.98617		    0.99422		    0.97399	
   0.49931	    0.98581		    0.99421		    0.97251	
   0.50815	    0.98542		    0.99422		    0.97080	
   0.51692	    0.98501		    0.99422		    0.96881	
   0.52560	    0.98457		    0.99424		    0.96646	
   0.53416	    0.98412		    0.99426		    0.96368	
   0.54253	    0.98367		    0.99429		    0.96034	
   0.55060	    0.98322		    0.99434		    0.95633	
   0.55825	    0.98280		    0.99440		    0.95151	
   0.56528	    0.98246		    0.99448		    0.94579	
   0.57150	    0.98221		    0.99458		    0.93919	
   0.57682	    0.98209		    0.99468		    0.93183	
   0.58121	    0.98210		    0.99479		    0.92390	
   0.58478	    0.98220		    0.99491		    0.91559	
   0.58768	    0.98239		    0.99503		    0.90705	
   0.59003	    0.98264		    0.99514		    0.89835	
   0.59196	    0.98293		    0.99526		    0.88955	
   0.59356	    0.98325		    0.99536		    0.88069	
   0.59489	    0.98358		    0.99547		    0.87180	
   0.59602	    0.98393		    0.99557		    0.86287	
   0.59697	    0.98427		    0.99567		    0.85393	
   0.59779	    0.98461		    0.99576		    0.84497	
   0.59850	    0.98495		    0.99585		    0.83601	
   0.59912	    0.98528		    0.99594		    0.82703	
   0.59966	    0.98560		    0.99602		    0.81806	
   0.60013	    0.98592		    0.99610		    0.80908	
   0.60056	    0.98622		    0.99618		    0.80009	
   0.60093	    0.98652		    0.99625		    0.79110	
   0.60127	    0.98680		    0.99632		    0.78211	
   0.60158	    0.98708		    0.99639		    0.77312	
   0.60185	    0.98734		    0.99646		    0.76413	
   0.60211	    0.98760		    0.99652		    0.75514	
   0.60234	    0.98785		    0.99658		    0.74615	
   0.60255	    0.98809		    0.99664		    0.73715	
   0.60274	    0.98832		    0.99670		    0.72816	
   0.60292	    0.98855		    0.99676		    0.71916	
   0.60309	    0.98876		    0.99681		    0.71017	
   0.60325	    0.98897		    0.99686		    0.70117	
   0.60340	    0.98917		    0.99691		    0.69218	
   0.60354	    0.98937		    0.99696		    0.68318	
   0.60367	    0.98956		    0.99701		    0.67418	
   0.60380	    0.98974		    0.99706		    0.66519	
   0.60392	    0.98991		    0.99710		    0.65619	
   0.60404	    0.99009		    0.99715		    0.64719	
   0.60415	    0.99025		    0.99719		    0.63819	
   0.60426	    0.99041		    0.99723		    0.62920	
   0.60437	    0.99057		    0.99727		    0.62020	
   0.60447	    0.99072		    0.99731		    0.61120	
   0.60457	    0.99086		    0.99735		    0.60220	
   0.60467	    0.99100		    0.99738		    0.59320	
   0.60477	    0.99114		    0.99742		    0.58420	
   0.60487	    0.99128		    0.99745		    0.57521	
   0.60496	    0.99141		    0.99749		    0.56621	
   0.60506	    0.99153		    0.99752		    0.55721	
   0.60516	    0.99165		    0.99755		    0.54821	
   0.60526	    0.99177		    0.99759		    0.53921	
   0.60535	    0.99189		    0.99762		    0.53021	
   0.60545	    0.99200		    0.99765		    0.52122	
   0.60555	    0.99211		    0.99768		    0.51222	
   0.60565	    0.99222		    0.99770		    0.50322	
   0.60576	    0.99232		    0.99773		    0.49422	
   0.60586	    0.99243		    0.99776		    0.48522	
   0.60597	    0.99252		    0.99779		    0.47622	
   0.60608	    0.99262		    0.99781		    0.46722	
   0.60619	    0.99272		    0.99784		    0.45822	
   0.60631	    0.99281		    0.99786		    0.44923	
   0.60643	    0.99290		    0.99789		    0.44023	
   0.60655	    0.99299		    0.99791		    0.43123	
   0.60668	    0.99307		    0.99793		    0.42223	
   0.60681	    0.99316		    0.99796		    0.41323	
   0.60695	    0.99324		    0.99798		    0.40423	
   0.60709	    0.99332		    0.99800		    0.39523	
   0.60724	    0.99340		    0.99802		    0.38624	
   0.60739	    0.99347		    0.99805		    0.37724	
   0.60755	    0.99355		    0.99807		    0.36824	
   0.60772	    0.99362		    0.99809		    0.35924	
   0.60789	    0.99369		    0.99811		    0.35024	
   0.60808	    0.99376		    0.99813		    0.34124	
   0.60827	    0.99383		    0.99815		    0.33225	
   0.60848	    0.99390		    0.99817		    0.32325	
   0.60869	    0.99397		    0.99818		    0.31425	
   0.60892	    0.99403		    0.99820		    0.30526	
   0.60916	    0.99410		    0.99822		    0.29626	
   0.60941	    0.99416		    0.99824		    0.28726	
   0.60968	    0.99422		    0.99826		    0.27827	
   0.60997	    0.99428		    0.99828		    0.26927	
   0.61028	    0.99434		    0.99829		    0.26028	
   0.61060	    0.99440		    0.99831		    0.25128	
   0.61095	    0.99446		    0.99833		    0.24229	
   0.61133	    0.99452		    0.99834		    0.23330	
   0.61174	    0.99457		    0.99836		    0.22431	
   0.61218	    0.99463		    0.99838		    0.21532	
   0.61265	    0.99468		    0.99839		    0.20633	
   0.61317	    0.99474		    0.99841		    0.19735	
   0.61374	    0.99479		    0.99843		    0.18836	
   0.61436	    0.99484		    0.99844		    0.17939	
   0.61504	    0.99490		    0.99846		    0.17041	
   0.61580	    0.99495		    0.99847		    0.16144	
   0.61664	    0.99500		    0.99849		    0.15248	
   0.61758	    0.99505		    0.99851		    0.14353	
   0.61864	    0.99511		    0.99852		    0.13459	
   0.61984	    0.99516		    0.99854		    0.12567	
   0.62121	    0.99521		    0.99856		    0.11678	
   0.62279	    0.99527		    0.99858		    0.10791	
   0.62462	    0.99532		    0.99860		    0.09910	
   0.62677	    0.99538		    0.99862		    0.09035	
   0.62931	    0.99544		    0.99864		    0.08171	
   0.63234	    0.99550		    0.99866		    0.07322	
   0.63599	    0.99557		    0.99869		    0.06497	
   0.64037	    0.99564		    0.99872		    0.05706	
   0.64559	    0.99572		    0.99875		    0.04967	
   0.65169	    0.99580		    0.99878		    0.04296	
   0.65859	    0.99588		    0.99881		    0.03707	
   0.66614	    0.99597		    0.99885		    0.03205	
   0.67416	    0.99605		    0.99888		    0.02786	
   0.68249	    0.99614		    0.99892		    0.02437	
   0.69103	    0.99623		    0.99896		    0.02147	
   0.69971	    0.99632		    0.99899		    0.01903	
   0.70848	    0.99641		    0.99903		    0.01697	
   0.71731	    0.99650		    0.99906		    0.01521	
   0.72618	    0.99659		    0.99910		    0.01369	
   0.73509	    0.99668		    0.99913		    0.01236	
   0.74401	    0.99678		    0.99917		    0.01120	
